word,count	
wealthy,69	
weapon,130	
weapons,116	
wedding,47	
week,213	
welfare,1285	
well,693	
went,61	
west,192	
whatsoever,27	
whether,5	
white,154	
whole,114	
whose,25	
widespread,27	
wikyo,35	
wil,14	
willing,43	
wind,113	
windows,12	
winning,40	
wisdom,81	
wit,40	
within,453	
withou,65	
without,7	
wits,102	
wives,40	
woke,55	
woman,38	
women,18	
words,205	
world,40	
worry,19	
writes,54	
wrong,328	
year,213	
years,1711	
yes,35	
yesterday,54	
yet,345	
youre,51	
zero,20	
zinged,41	
